id,name,stop_type,stop_code,location_id,latitude,longitude,zone_id,zone_code
1016,PavilhÃ£o Desportivo LuÃ­s FalcÃ£o,BUS,PDLF_1,ae3bcf9f-e1e2-418d-903d-70b85c990adc,41.176975,-8.595273,14,PRT3
1017,PaÃ§o,BUS,PACO_1,0af7fc27-3e0c-44ae-afb7-39a67fda2167,41.200367,-8.595317,8,MAI4
1018,Pedra Verde (Maia),BUS,PEVER_1,4bedcfb2-688c-430d-ad62-9f5e9b58f4cd,41.193057,-8.616297,5,MAI1
1019,Pedra Verde (Porto),BUS,PEVER_2,d90d6f52-fc27-41ea-8bdb-95a6ff42ad69,41.172759,-8.662745,13,PRT2
1020,Pedras Rubras,BUS,PERUB_2,4d57bdee-fe44-421a-8c52-487310f5358d,41.238465,-8.666641,19,VCD8
1021,Pedras Rubras (metro),BUS,PERUB_3,0f3224ff-8d96-4736-84ea-220e4901d716,41.247794,-8.663702,19,VCD8
1022,Pedras Salgadas,BUS,PESAL_1,8d23aa4b-3612-49ca-844d-7af361d8b5c1,41.159194,-8.569444,14,PRT3
1023,Pedreiras,BUS,PEDRE_1,ef024ce4-2d51-4cd0-91e1-acb6e0f149fd,41.112361,-8.633249,26,VNG4
1024,Pedro Hispano,BUS,PEHIS_2,56628847-3c5b-488e-86d5-ecd358a4ed9a,41.228264,-8.56275,8,MAI4
1025,Pedro Ivo,BUS,PEIVO_1,d18083df-6770-4bc6-bcc6-446c467a23d4,41.191273,-8.583347,8,MAI4
1026,Pedro Mesquita,BUS,PEMES_1,010bc292-599e-4221-80a0-17d7d5cf8268,41.206179,-8.614456,5,MAI1
1027,PedrouÃ§os (cemitÃ©rio),BUS,PEDRO_3,c779804f-c947-4e11-ac85-48d529b61702,41.188758,-8.588237,8,MAI4
1028,PedrouÃ§os De Baixo,BUS,PEBAI_1,f1b1db98-62ff-4380-8ea0-1bdbadcf6f4b,41.186297,-8.590641,8,MAI4
1029,PedrouÃ§os-bombeiros,BUS,PEBOM_1,2413a034-b5e4-4b8c-98d8-ea029ebe46b9,41.185762,-8.588607,8,MAI4
1030,Pego Negro,BUS,PENEG_1,112081cf-241f-4cdc-b857-e8d83680e82c,41.159118,-8.566583,14,PRT3
1031,Penedos,BUS,PENED_1,75de104c-1cec-463c-b2a0-b5d7d23dcfef,41.223818,-8.604726,5,MAI1
1032,Pereiras,BUS,PEREI_1,a78797fc-e0d7-4b8e-9e47-4e64c68c7ec4,41.195625,-8.495903,20,VLG1
1033,PereirÃ³,BUS,PEREI_2,4d6ec8ff-f9c2-4189-9e46-29d708c73a1d,41.172426,-8.655583,13,PRT2
1034,Perlinhas,BUS,PERLI_1,26769181-4cbd-496d-92f4-f19d58a499da,41.183417,-8.557567,8,MAI4
1035,Pero CovilhÃ£ (Matosinhos),BUS,PECOV_2,51bae14c-f5e8-42bb-a558-0ef5dd7ab364,41.196686,-8.70103,10,MTS2
1036,Pero CovilhÃ£ (Porto),BUS,PECOV_1,637a11c2-5205-4b33-bc71-9cd749d7ddb4,41.16455,-8.685241,13,PRT2
1037,PerpÃ©tuo Socorro,BUS,PESOC_1,79fff5e6-8049-4f6c-bcca-44eaad033615,41.162816,-8.602854,12,PRT1
1038,Peso Da RÃ©gua,BUS,PEREG_1,21c874b6-6f82-4f81-a410-8abfc0c74a81,41.161807,-8.569547,14,PRT3
1039,Picoutos,BUS,PICOU_1,e584ac3d-e721-4f15-9f91-9eb956c74815,41.191389,-8.623465,5,MAI1
1040,Picoutos (viaduto),BUS,PICOU_2,c710227f-fa3a-4131-8a13-e94e5582b330,41.191605,-8.620199,5,MAI1
1041,PicÃ£o,BUS,PICAO_1,cea59657-6bb8-4e3b-9323-b33fa9f67519,41.131847,-8.659427,27,VNG5
1042,Piedade,BUS,PIEDA_1,15be87b0-cf99-411c-857e-602ffdc876f4,41.203224,-8.559852,8,MAI4
1043,Pinhais Da Foz,BUS,PIFOZ_1,0625adb2-f0fb-40c6-be2c-b9aa2eab676e,41.155197,-8.663172,13,PRT2
1044,Pinhal,BUS,PINHA_1,9456da0f-26d5-4cd8-9af8-14888b6c9701,41.230786,-8.572639,8,MAI4
1045,Pinheiral,BUS,PINHE_1,bd2ed52e-ce59-4ff7-b73c-8fa6039fe2b7,41.23681,-8.629767,5,MAI1
1046,Pinheiro,BUS,PINHE_2,d8921678-bd6c-4b43-a140-53979b889cb1,41.219321,-8.543074,8,MAI4
1047,Pinheiro Manso,BUS,PIMAN_1,16769e38-b1c8-48b1-b6d4-5c42f9fd8e3a,41.162014,-8.651502,13,PRT2
1048,Pinta,BUS,PINTA_1,08f963a7-4e55-4d87-ad75-04ff0c0781bb,41.242252,-8.621007,7,MAI3
1049,Pinto Aguiar,BUS,PIAGU_1,b32dfeec-c443-45b6-aad8-de7af2b0c127,41.116183,-8.609477,23,VNG1
1050,Pinto Bessa,BUS,PIBES_1,2124f31a-0eff-4bfe-835d-04a51baa487d,41.149184,-8.588327,12,PRT1
1051,Pintor Arpad Szenes,BUS,PIASZ_1,a189fccc-0e3d-4e5f-b01c-7098c50eeea5,41.157204,-8.65274,13,PRT2
1052,Pires De Lima,BUS,PILIM_1,9707b49e-72e0-45b2-a372-e5b64ce5f450,41.166193,-8.597035,12,PRT1
1053,Piscina CampanhÃ£,BUS,PICAM_1,00f225bf-fb45-45f3-9d61-1615882b82fc,41.149923,-8.590231,12,PRT1
1054,Piscina Constit.,BUS,PICON_1,074057e4-f266-4438-a03c-64d4bafc97da,41.163038,-8.61303,12,PRT1
1055,Piscina Das MarÃ©s,BUS,PIMAR_1,357045da-0b81-4e8f-87d4-072afe1e3e8a,41.191952,-8.705797,10,MTS2
1056,Piscinas,BUS,PISCI_1,78d6514a-2ace-4e5e-916d-4753ff7b4b90,41.17886,-8.56002,8,MAI4
1057,PisÃ£o,BUS,PISAO_1,2c79167a-304a-4e92-b4c8-7abf1d2e2a91,41.222604,-8.572678,8,MAI4
1058,Pitada,BUS,PITAD_1,b9e6adcd-162c-4602-9564-fb96784dfd4c,41.113693,-8.635259,26,VNG4
1059,PlanetÃ¡rio,BUS,PLANE_1,9f286ff4-3794-4f77-8101-1b579db75eec,41.152894,-8.63777,12,PRT1
1060,Ponte Cabras,BUS,POCAB_1,56a50391-922a-496e-9d97-05dc8d57de9e,41.233114,-8.597121,5,MAI1
1061,Ponte Carro,BUS,POCAR_1,26b4b81a-99d7-4771-a320-d96fe4bf09ac,41.206903,-8.661986,9,MTS1
1062,Ponte Da ArrÃ¡bida,BUS,POARR_1,85d751a6-472e-4e28-bb3a-1af6f291441b,41.148428,-8.640624,12,PRT1
1063,Ponte Da Pedra,BUS,POPED_1,92f7d927-f269-4f8a-8cf6-1462a27735d7,41.203761,-8.614406,5,MAI1
1064,Ponte De Moreira,BUS,POMOR_1,de52d070-2ed6-4459-ad6f-443f77146107,41.235385,-8.645066,5,MAI1
1065,Ponte LeÃ§a (sul),BUS,POLEC_1,53d97c9a-34fa-461a-b296-bd6265958cf4,41.192366,-8.68071,9,MTS1
1066,Ponte LuÃ­z I,BUS,POLUI_1,cda9c5c1-4205-41ed-9f79-49c2160f327f,41.138594,-8.60981,23,VNG1
1067,Ponte Movel,BUS,POMOV_1,e352fd82-0c61-4355-9c1e-3740b6ab1c64,41.189905,-8.69574,10,MTS2
1068,Ponte Seca,BUS,POSEC_1,a914ef14-d752-40b4-8ce2-96610ebedd31,41.183307,-8.469637,22,VLG3
1069,Pontelhas,BUS,PONTE_1,01d5bc05-98ad-46c9-a5a1-4892fafcb2a6,41.179689,-8.537671,3,GDM1
1070,Portelinha,BUS,PORTE_1,ca84d5bf-e676-430d-856f-29948a9a3884,41.16125,-8.5465,3,GDM1
1071,Porto Carreiro,BUS,POCAR_2,d9e93280-a217-410a-9522-b3ef6a1e2038,41.211019,-8.557208,8,MAI4
1072,Pousada Juventude,BUS,POJUV_1,7d82ea9f-6337-4976-b4d8-a1d4bfaca156,41.148596,-8.659982,13,PRT2
1073,Pq BasÃ­lio Teles,BUS,BATEL_1,24cb52a6-1f2a-46fc-b3e3-3b48da11d456,41.18237,-8.685357,9,MTS1
1074,Pr. Cid. Salvador,BUS,CISAL_1,45d9db16-d8e6-4e80-a676-ed5a0f7a1276,41.173502,-8.688752,13,PRT2
1075,Pr. D. JoÃ£o I,BUS,JOAO_2,03c943fc-b90b-4ee4-adb9-1e0a557fae1a,41.147812,-8.608757,12,PRT1
1076,Pr. Da Galiza,BUS,GALIZ_1,a80788fa-29e3-487b-a831-76bc01a67acd,41.152855,-8.626916,12,PRT1
1077,Pr. Da RepÃºblica,BUS,REPUB_1,b45ba345-82b4-4143-9915-e97c81bd6ffb,41.154529,-8.612716,12,PRT1
1078,Pr. Das Flores,BUS,FLORE_3,c1499864-5f04-47a3-a506-bd5c1a754970,41.155833,-8.59124,12,PRT1
1079,Pr. De LiÃ©ge,BUS,LIEGE_1,160dc741-afb8-4d40-9387-8fc413783d8e,41.155075,-8.677492,13,PRT2
1080,Pr. Do ImpÃ©rio,BUS,IMPER_1,7a9fd74a-a8e6-43ce-b5b5-87293f5f3a2d,41.155741,-8.671321,13,PRT2
1081,Pr. M. Silva Reis,BUS,SIREI_1,d4e178fa-e940-47cb-910f-fecebfae69e4,41.127718,-8.632005,23,VNG1
1082,Pr.d.joÃ£o I,BUS,JOAO_3,7c6e12e1-cc19-45ba-900b-9e9c32221a5a,41.148022,-8.60815,12,PRT1
1083,Pr.filipa De Lencastre,BUS,FILEN_1,b6f806a4-2e72-43c8-a27b-e8be2b6b4a11,41.148261,-8.612768,12,PRT1
1084,Praceta Areias,BUS,PRARE_1,d1ae9340-c2bc-4149-bd45-e3948b9315b5,41.160155,-8.555295,3,GDM1
1085,Praceta Oliveiras,BUS,PROLI_1,da67004e-da40-4022-96ce-3584f7d072c7,41.111276,-8.62952,26,VNG4
1086,Prado Repouso,BUS,PRREP_1,1253dc5e-d8d0-4da3-b338-0e271a90bbbb,41.146121,-8.59699,12,PRT1
1087,Praia Da Luz,BUS,PRLUZ_1,a3c7f618-3a5e-4197-9ee1-2a5dd4cc3638,41.153626,-8.678787,13,PRT2
1088,Praia De GondarÃ©m,BUS,PRGON_1,a7df04b3-14b4-4cd4-a31d-b629dacff4c4,41.15552,-8.680498,13,PRT2
1089,Praia De LeÃ§a,BUS,PRLEC_1,25894b12-039e-4857-80f2-efd4f8d79cbb,41.189452,-8.704586,10,MTS2
1090,Praia Do Ourigo,BUS,PROUR_1,9cb4fb49-a913-4380-9f6b-7413794c41a7,41.149341,-8.675262,13,PRT2
1091,Praia Dos Ingleses,BUS,PRING_1,5f453ac8-adb2-435d-ab31-9d018d716b44,41.152195,-8.677732,13,PRT2
1092,Praia Madalena Sul,BUS,PRMSU_1,9a06e5b4-ab6a-4d1b-9bbe-1aaeafb11b44,41.101113,-8.658145,26,VNG4
1093,Praia Valadares Norte,BUS,PRVNO_1,5aece889-02d7-439d-b090-dd451660f689,41.091563,-8.655935,26,VNG4
1094,Praia Valadares Sul,BUS,PRVSU_1,1d404cb7-c1fc-4ae2-a6cf-b213765cf9be,41.086084,-8.655161,26,VNG4
1095,Preciosa,BUS,PRECI_1,665db1a9-4cc5-41c9-935c-425d8c430418,41.177588,-8.656885,13,PRT2
1096,Prelada (Porto),BUS,PRELA_1,02849b47-975b-4862-8773-6a0e7021c5c4,41.173451,-8.63727,13,PRT2
1097,Prelada (Porto),BUS,PRELA_2,11e0b498-c3fc-40d4-b0de-26da9e9b4b5b,41.169092,-8.636605,12,PRT1
1098,Presa,BUS,PRESA_1,46f80c5f-1542-4e23-a105-2fcd271c640c,41.187904,-8.489337,20,VLG1
1099,Presas De SÃ¡,BUS,PRSA_1,bd686390-4654-4c72-a6fc-773a7d60c0a5,41.209919,-8.54776,8,MAI4
1100,Primavera (Maia),BUS,PRIMA_1,3a5f005d-8c31-41f0-9839-67bc6f0b9463,41.246633,-8.645962,6,MAI2
1101,Primavera (Maia),BUS,PRIMA_2,0c53f6f7-cd22-42d5-b81a-4d88b78ebf9d,41.230682,-8.575588,8,MAI4
1102,Prof. Melo AdriÃ£o,BUS,PRMAD_2,96db1be6-53a6-466c-9445-9192afd2df85,41.169755,-8.668059,13,PRT2
1103,Prof.melo AdriÃ£o,BUS,PRMAD_1,c8a197f9-dc60-4503-b4e0-5490164e74ca,41.170187,-8.667541,13,PRT2
1104,Psp,BUS,PSP_1,81f62d9a-edf0-41f8-87e0-c859ed34f5a2,41.231097,-8.621699,5,MAI1
1105,Pte.d.maria Pia,BUS,PTMPI_1,35bfac3d-a91d-455e-8289-1e4924d79261,41.140411,-8.596284,12,PRT1
1106,PÃ¡dua Correia,BUS,PACOR_1,b9186711-16cf-42d3-a321-ef7716ed33ce,41.126,-8.60728,23,VNG1
1107,PÃªro Vaz Caminha,BUS,PEVCA_1,e2afdf7d-2c15-4256-b257-85a15031f067,41.157214,-8.667548,13,PRT2
1108,PÃ­cua,BUS,PICUA_1,c7b08b0e-e279-4695-a9c8-c9c60f428387,41.204491,-8.569612,8,MAI4
1109,PÃ³lo UniversitÃ¡rio (metro),BUS,POUNI_2,0841f911-ee54-4acd-aabe-3d9fa3a1becc,41.176386,-8.603512,14,PRT3
1110,Q.ta Da ConceicÃ£o,BUS,TACON_1,a0476901-3d8c-47a5-b042-0bd3f2decc12,41.194936,-8.686619,10,MTS2
1111,Qta Das Rosas,BUS,QTROS_1,30340f18-1ea3-4c4a-8020-603599d0fa76,41.110172,-8.614653,23,VNG1
1112,Quartel Militar,BUS,QUMIL_1,97294d7b-8fec-4c8c-87ba-0a8662e3f7fc,41.182501,-8.638511,13,PRT2
1113,Quartel Srr. Pilar,BUS,QUSPI_1,ef15eab0-7f89-49d0-8683-560347d35717,41.137319,-8.605694,23,VNG1
1114,Quatro Caminhos (Gaia),BUS,QUCAM_2,c3214562-13c8-41e5-94e0-04391959fcf0,41.128224,-8.63938,27,VNG5
1115,Quatro Caminhos (Porto),BUS,QUCAM_1,9c90af1e-f1e5-42b3-a7e0-8a9dc9ae156d,41.189156,-8.651616,13,PRT2
1116,QueirÃ£os,BUS,QUEIR_1,1376b137-ce7c-418f-8201-6cb8599036cc,41.203209,-8.623027,5,MAI1
1117,Quelhas,BUS,QUELH_1,1fb10ec0-d3bc-4cc6-8384-2429ae32e97b,41.218859,-8.578998,8,MAI4
1118,Quinta Amarela,BUS,QUAMA_1,2a4e2b64-b5ff-4406-8ea2-a527e487b6b4,41.162532,-8.624779,12,PRT1
1119,Quinta Andorinhas,BUS,QUAND_1,9f7c2211-7612-4de9-a755-f7f600d28c19,41.237875,-8.630702,5,MAI1
1120,Quinta Bela Vista,BUS,QUBVI_1,34c7ecbb-6e38-4e91-8923-6d80adf18034,41.118848,-8.634835,26,VNG4
1121,Quinta ChÃ£os,BUS,QUCHA_1,065a36f7-d1b4-4ce7-976b-1ef5eae96f74,41.209404,-8.543858,8,MAI4
1122,Quinta Da Granja,BUS,QUGRA_1,bb7684f4-57e1-4e2b-907c-7bfe492883ca,41.20292,-8.563407,8,MAI4
1123,Quinta De Moreira,BUS,QUMOR_1,9aad5ce5-256f-470f-a88a-c946c459e365,41.238287,-8.648126,5,MAI1
1124,Quinta De Santiago,BUS,QUSAN_1,c7e14bbf-d9b5-4e88-823d-f15cf6c97f26,41.191408,-8.692554,10,MTS2
1125,Quinta Ingleses,BUS,QUING_1,34b7ae5d-e1f4-48f8-87dd-0b84a8cea718,41.17933,-8.666529,13,PRT2
1126,Quinta Nova,BUS,QUNOV_1,99762f73-70fb-4ded-a67f-1707d3bf8121,41.235346,-8.609978,5,MAI1
1127,Quinta Seca,BUS,QUSEC_1,21321fc3-c647-4df8-8669-d90e81b1b404,41.180584,-8.667701,9,MTS1
1128,R. Azevedo,BUS,AZEVE_2,8dd8b718-36aa-49cc-bae8-bb7796a2fc96,41.151888,-8.572218,14,PRT3
1129,R. BouÃ§a Queimada,BUS,BOQUE_1,37b1cccf-5090-418b-a452-7837e8983142,41.190034,-8.490098,20,VLG1
1130,R. Centro,BUS,CENTR_1,26e4f696-019f-49a8-b89d-4979cedb0e96,41.191121,-8.605275,5,MAI1
1131,R. Cerco Do Porto,BUS,CEPOR_2,f7cf5eae-f500-480a-b89f-eb0bdc7e2df9,41.164639,-8.567334,14,PRT3
1132,R. Chaquedas,BUS,CHAQU_2,a8311b25-788a-4b67-8668-54cadffa63f2,41.11092,-8.657771,26,VNG4
1133,R. Conchas,BUS,CONCH_2,e649f376-adff-424e-9182-136588f55b02,41.221173,-8.59075,8,MAI4
1134,R. Contumil,BUS,CONTU_B_2,f3dc6806-b4ae-4fd0-9edc-03feb94fbbd6,41.17001,-8.586765,14,PRT3
1135,R. Da Alegria,BUS,ALEGR_1,7a327269-c562-4c26-976d-d65b3611d9b5,41.15975,-8.602444,12,PRT1
1136,R. Da Rasa,BUS,RASA_1,90291763-c3f2-44f6-9591-53522dc9ba0e,41.11436,-8.61255,23,VNG1
1137,R. Da Ribeira,BUS,RIBEI_4,5d9837a2-96ac-4f6c-a250-17f0b7e9bdf6,41.218964,-8.597879,8,MAI4
1138,R. Das Matas,BUS,MATAS_1,fcdcb59e-ed70-4657-a8c5-8928e8719aee,41.120948,-8.633413,23,VNG1
1139,R. Do Mosteiro,BUS,MOSTE_1,ac6ce5ad-f53e-4346-b6ff-1e83d28323c2,41.20836,-8.580315,8,MAI4
1140,R. Do Senhor,BUS,SENHO_1,ba3a8a71-621e-4ea0-9379-af7bc7347282,41.182851,-8.645854,13,PRT2
1141,R. EstaÃ§Ã£o AraÃºjo,BUS,ESARA_1,3c92aa97-937e-4ce4-a114-54537a7b33b6,41.216925,-8.635872,5,MAI1
1142,R. Feital,BUS,FEITA_1,2a5cb3e2-60cb-45c7-b37d-000cf85f3a3a,41.091584,-8.649237,26,VNG4
1143,R. Fonte Lodosa,BUS,FOLOD_1,e561a35a-1a86-40fb-8192-7489837371ac,41.131647,-8.636732,27,VNG5
1144,R. Funda,BUS,FUNDA_1,c7e99a0e-e126-490d-84a7-02ba688f898b,41.233714,-8.534992,21,VLG2
1145,R. GatÃµes,BUS,GATOE_2,6591eb3e-3239-4f5c-993e-a85688266d4d,41.201569,-8.647028,5,MAI1
1146,R. Igreja,BUS,IGREJ_3,2aebb8c8-8fdf-4278-8005-f6783fd33a2b,41.220264,-8.558014,8,MAI4
1147,R. Nova S. Gens,BUS,NOGEN_1,36c6cda0-6805-42be-bfc0-5b188957583e,41.188255,-8.647566,5,MAI1
1148,R. Padre Porto Carrero,BUS,PAPCA_1,ea1780f7-687e-4c56-8d87-8bbbccb08571,41.21243,-8.665472,9,MTS1
1149,R. Rodelo,BUS,RODEL_2,555cfeb9-3962-4b28-b595-f1a795cd90eb,41.115188,-8.645768,26,VNG4
1150,R. Tenente Valadim,BUS,TEVAL_1,c8678c3d-1c99-40fa-9f14-4daa3bab45e0,41.129667,-8.637076,27,VNG5
1151,R. Zambueiras,BUS,ZAMBU_1,eff09c74-fd3a-45a5-b325-9dc2ce1eb682,41.113331,-8.649367,26,VNG4
1152,R.5,BUS,R5_1,1be12bfd-6411-4b9d-8729-7a1843b97ab2,41.250577,-8.659383,19,VCD8
1153,R.7(nascente),BUS,R7_1,5cea78e0-6bc9-4e58-90c6-cfea05a71041,41.252512,-8.661654,19,VCD8
1154,R.7(poente),BUS,R7_2,4f7c545a-7788-4701-bc81-874204251cef,41.251639,-8.663194,19,VCD8
1155,R.boa Hora,BUS,BOHOR_1,5db3d713-d4e4-4074-978a-eef80ed52487,41.211906,-8.663038,9,MTS1
1156,R.campo Alegre,BUS,CAALE_1,3c5ec50b-375c-460d-b0eb-745898cc347e,41.153139,-8.628611,12,PRT1
1157,R.centro,BUS,CENTR_2,91bc5257-0a7c-48ce-8451-1a34a619d1fe,41.191409,-8.605534,5,MAI1
1158,R.chaquedas,BUS,CHAQU_1,e267e740-320b-4d08-b174-7bdaceac77cc,41.110335,-8.657695,26,VNG4
1159,R.conchas,BUS,CONCH_1,1d2850f3-5188-4891-96d1-5e6ea943cfb8,41.221143,-8.590321,8,MAI4
1160,R.crasto,BUS,CRAST_3,3c1a3b15-550d-4968-898d-26fb2990e936,41.161921,-8.671689,13,PRT2
1161,R.cristal,BUS,CRIST_1,9793d471-6a75-45dd-bb00-0cb0f3adb743,41.224809,-8.570016,8,MAI4
1162,R.ferroviÃ¡rio,BUS,FERRO_1,7b1daf21-8579-43e2-8ee4-e8d3c05a560e,41.209446,-8.661634,9,MTS1
1163,R.funda,BUS,FUNDA_2,a15e2fc1-e078-4693-b1cf-ced9c68bf0ea,41.234099,-8.53478,21,VLG2
1164,R.marinha,BUS,MARIN_1,a0097348-79c4-44d0-8011-720d47a4839c,41.101033,-8.654121,26,VNG4
1165,R.nova Da Fonte,BUS,NOFON_1,456ce2a7-567a-4105-9d65-ea73ac14dfa0,41.22057,-8.546415,8,MAI4
1166,R.nova S. Gens,BUS,NOGEN_2,9956ddf1-37eb-4600-aad3-b0667ded33be,41.188343,-8.647255,5,MAI1
1167,R.oriental,BUS,ORIEN_1,62e93a17-a354-41ab-8dde-d91045e20cdf,41.224825,-8.680335,10,MTS2
1168,R.particular Monsanto,BUS,PAMON_1,baac610c-535c-412d-8b75-b7a880c902d4,41.171893,-8.616895,12,PRT1
1169,R.praia,BUS,PRAIA_1,16ca320e-1d73-4130-a581-41036b37eba2,41.103508,-8.660021,26,VNG4
1170,R.ribeiro,BUS,RIBEI_5,e317a593-3fb1-4d73-9f31-dd5d0a1aba5d,41.252476,-8.668108,19,VCD8
1171,R.rodelo,BUS,RODEL_1,ed57a0bc-c53e-4c56-995f-fac6cf8c5985,41.11524,-8.645935,26,VNG4
1172,R.senhor,BUS,SENHO_2,73abe6a9-338a-4fc9-a8e9-628340c769ca,41.186336,-8.648088,13,PRT2
1173,R.telheira,BUS,TELHE_5,629e269b-09c2-4a6c-b43a-99ba9098cb97,41.177829,-8.614611,14,PRT3
1174,Ramada Alta,BUS,RAALT_1,da68afc8-b37d-41b0-9442-573098fb0902,41.160555,-8.621647,12,PRT1
1175,Ramalde Do Meio,BUS,RAMEI_1,c7e7edeb-f6f3-4cb5-9e1b-93500fdaa6ea,41.173305,-8.642028,13,PRT2
1176,Ranha,BUS,RANHA_1,b5ecf0bb-46f2-4534-a442-d350c1a73b4e,41.177205,-8.567774,14,PRT3
1177,Real (Maia),BUS,REAL_1,1826e7f4-814d-4d2d-8a1a-251e148c7f10,41.24436,-8.648433,6,MAI2
1178,Real (Maia),BUS,REAL_2,3bb12f85-91e0-4758-9b84-170a3271ef81,41.233369,-8.604367,5,MAI1
1179,Real (Porto),BUS,REAL_3,0c1cda19-0ba0-42d7-8ca5-d5782e1b97d3,41.176169,-8.670155,13,PRT2
1180,RebordÃ£os,BUS,REBOR_1,3b71ab20-2f40-4588-9013-ad1aa8cd9da2,41.180036,-8.572157,14,PRT3
1181,Recarei (norte),BUS,RECAR_1,e7d50382-0932-4804-9cf4-f3f788794932,41.204932,-8.633292,5,MAI1
1182,Recarei (sul),BUS,RECAR_2,ee619665-f9dc-4f02-8cac-6889880a5b42,41.201184,-8.633447,5,MAI1
1183,Recarei Baixo,BUS,REBAI_1,7fb0304a-4051-45ef-a872-c4998f84e320,41.202861,-8.633384,5,MAI1
1184,Regadas,BUS,REGAD_1,ca1a52ee-2b83-40e9-89bd-9ca8c652034b,41.18263,-8.528988,3,GDM1
1185,Regadio (Matosinhos),BUS,REGAD_2,34ebc437-035b-47b6-94c9-788a5b65616c,41.189507,-8.682279,9,MTS1
1186,Regadio (Matosinhos),BUS,REGAD_3,495a6199-c310-4b4a-ab18-75fb56ed7b0c,41.19112,-8.677067,9,MTS1
1187,Regedoura,BUS,REGED_1,a3c791ab-dd07-4018-8446-fb9e0186161b,41.203625,-8.665125,9,MTS1
1188,Rego D Ãgua,BUS,REAGU_1,151dbe53-a678-406c-9115-f4df04e9074d,41.11187,-8.63613,26,VNG4
1189,Regueira,BUS,REGUE_2,4405641e-fed2-408c-b697-5557b227412e,41.124861,-8.627806,23,VNG1
1190,Reguengo,BUS,REGUE_1,209edbd5-be1c-4b9a-aad5-5239322e5d56,41.222343,-8.537726,8,MAI4
1191,Reguinho D Ãgua,BUS,REAGU_2,ed40f91a-7d61-415e-a68f-5b52f01f0798,41.203627,-8.657929,9,MTS1
1192,Requeixo,BUS,REQUE_1,b15ec760-5cba-49b7-a60a-a9e073865ad6,41.235104,-8.60124,5,MAI1
1193,RevilÃ£o,BUS,REVIL_1,bf1c49a3-fad5-45f2-a0b5-ec06dea4f48e,41.173231,-8.660474,13,PRT2
1194,Ribeira,BUS,RIBEI_2,6484f165-9edf-4125-ad02-ff615d4218db,41.141216,-8.614085,12,PRT1
1195,Ribeira (infante),BUS,RIBEI_3,8a4a71bf-b0c1-4778-bca5-1bcb36fc968d,41.14066,-8.616835,12,PRT1
1196,Ribeiro,BUS,RIBEI_1,c113b3ac-b8b9-45ea-a4a1-7e23c1471f24,41.204639,-8.666583,9,MTS1
1197,Ribeiro Cambado,BUS,RICAM_1,3e6b6742-3def-4c9a-aaa4-1c4c171cfefb,41.191928,-8.513904,20,VLG1
1198,Ribeiro Teles,BUS,RITEL_1,2f8816bc-a2cf-4ecb-b1b9-bf10697f6588,41.213944,-8.549777,8,MAI4
1199,Ricardo Alves,BUS,RIALV_1,32ab7480-7f5d-4b4c-bfab-6307601ba860,41.183757,-8.596865,5,MAI1
1200,Rio Da Fonte,BUS,RIFON_1,82a83d8c-8e49-4acf-bbb2-8b3a2e8ca77e,41.125069,-8.623417,23,VNG1
1201,Rio Ferreira,BUS,RIFER_1,bdd06289-3d26-493e-ab39-8921b78f2378,41.151924,-8.507334,4,GDM2
1202,Rio LeÃ§a (Maia),BUS,RILEC_1,7f0dcc8a-c61e-4730-bf6e-d7217517cbe8,41.236239,-8.647137,5,MAI1
1203,Rio LeÃ§a (Maia),BUS,RILEC_2,8d308961-d7d9-4341-820f-28df67767fcd,41.224572,-8.555441,8,MAI4
1204,Rio Tinto (esc. Sec.),BUS,RITIN_B_2,d470cea5-5752-4974-99a3-2146bca703e4,41.176827,-8.548816,8,MAI4
1205,Rio Tinto (estaÃ§Ã£o),BUS,RITIN_B_1,978f2ad9-469f-4045-9237-f118b23ce88a,41.18471,-8.557192,8,MAI4
1206,Rod. GonÃ§alves Lage,BUS,ROGLA_2,f1e95709-e22f-4ebd-addc-dfb1fc19a4bd,41.206959,-8.596718,8,MAI4
1207,Rod. GonÃ§alves Lage (este),BUS,ROGLA_1,c8c07bc1-57ca-445a-8e80-622405b3a8a3,41.205377,-8.591577,8,MAI4
1208,Rod. GonÃ§alves Lage (oeste),BUS,ROGLA_3,46ca7542-7d75-431b-a1b5-ca7c681d235d,41.206563,-8.597134,8,MAI4
1209,Rodrigues Freitas,BUS,ROFRE_1,937fba00-d7fe-4b99-a3bb-ba7f44dee787,41.222011,-8.557495,8,MAI4
1210,Rodrigues Semide,BUS,ROSEM_1,73d225e8-57ff-433c-8d7c-52cf63cb3481,41.177343,-8.583037,14,PRT3
1211,Rosa Mota,BUS,ROMOT_1,26a26753-84b1-490f-b310-8bef42d3790b,41.131333,-8.618179,23,VNG1
1212,Rosas,BUS,ROSAS_1,3514702d-193d-4696-ae53-39b9275878ba,41.083187,-8.647928,26,VNG4
1213,Rot. 1Âº De Maio,BUS,RO1MA_1,54923884-4372-43de-b334-5f956e6ed64c,41.193037,-8.5021,20,VLG1
1214,Rot. A.e.p.,BUS,ROT_1,4ac6dcb2-9579-4582-b95a-a8983adcde04,41.177695,-8.65422,13,PRT2
1215,Rot. Da Areosa,BUS,ROARE_1,c2487be6-d411-4a04-86b1-fe5f1869a235,41.180116,-8.581662,14,PRT3
