id,arrival_time,departure_time,sequence,stop_id,route_id
SER_284d_2324_7,07:29:13,07:29:13,7,2324,SER_284d
SER_284d_2945_8,07:30:09,07:30:09,8,2945,SER_284d
SER_284d_1921_9,07:30:44,07:30:44,9,1921,SER_284d
SER_284d_2429_10,07:32:07,07:32:07,10,2429,SER_284d
SER_284d_1686_11,07:35:23,07:35:23,11,1686,SER_284d
SER_284d_540_12,07:35:29,07:35:29,12,540,SER_284d
SER_284d_3894_13,07:37:22,07:37:22,13,3894,SER_284d
SER_284d_2383_14,07:48:35,07:48:35,14,2383,SER_284d
SER_284d_4147_15,07:50:25,07:50:25,15,4147,SER_284d
SER_284d_370_16,07:51:42,07:51:42,16,370,SER_284d
SER_284d_3908_17,07:52:46,07:52:46,17,3908,SER_284d
SER_284d_3985_18,07:55:20,07:55:20,18,3985,SER_284d
SER_284d_5026_19,07:58:30,07:58:30,19,5026,SER_284d
SER_284d_1525_20,07:59:43,07:59:43,20,1525,SER_284d
SER_284d_3742_21,08:00:45,08:00:45,21,3742,SER_284d
SER_284d_240_22,08:01:36,08:01:36,22,240,SER_284d
SER_284d_3844_23,08:02:23,08:02:23,23,3844,SER_284d
SER_284d_4619_24,08:04:48,08:04:48,24,4619,SER_284d
SER_284d_169_25,08:06:38,08:06:38,25,169,SER_284d
SER_284d_4420_26,08:07:57,08:07:57,26,4420,SER_284d
SER_284d_740_27,08:09:00,08:09:00,27,740,SER_284d
SER_284d_2423_28,08:10:07,08:10:07,28,2423,SER_284d
SER_284d_109_29,08:13:41,08:13:41,29,109,SER_284d
SER_284d_1246_30,08:15:13,08:15:13,30,1246,SER_284d
SER_284d_65_31,08:17:12,08:17:12,31,65,SER_284d
SER_284d_4713_32,08:17:43,08:17:43,32,4713,SER_284d
SER_284d_4129_33,08:18:17,08:18:17,33,4129,SER_284d
SER_284d_1844_34,08:18:27,08:18:27,34,1844,SER_284d
SER_284d_4640_35,08:20:11,08:20:11,35,4640,SER_284d
SER_284d_2806_36,08:20:38,08:20:38,36,2806,SER_284d
SER_284d_3963_37,08:22:41,08:22:41,37,3963,SER_284d
SER_284d_1164_38,08:24:26,08:24:26,38,1164,SER_284d
SER_284d_303_39,08:26:12,08:26:12,39,303,SER_284d
SER_284d_1745_40,08:26:56,08:26:56,40,1745,SER_284d
SER_284d_1572_41,08:29:45,08:29:45,41,1572,SER_284d
SER_284d_1273_42,08:31:53,08:31:53,42,1273,SER_284d
SER_284d_3552_43,08:32:58,08:32:58,43,3552,SER_284d
SER_284d_3705_44,08:35:35,08:35:35,44,3705,SER_284d
SER_284d_2887_45,08:36:03,08:36:03,45,2887,SER_284d
SER_284d_4162_46,08:36:14,08:36:14,46,4162,SER_284d
SER_284d_3153_47,08:36:18,08:36:18,47,3153,SER_284d
SER_284d_3751_48,08:37:20,08:37:20,48,3751,SER_284d
SER_284d_4136_49,08:38:07,08:38:07,49,4136,SER_284d
SER_284d_1290_50,08:39:11,08:39:11,50,1290,SER_284d
SER_284d_333_51,08:40:43,08:40:43,51,333,SER_284d
SER_284d_1478_52,08:42:50,08:42:50,52,1478,SER_284d
SER_284d_3205_53,08:45:18,08:45:18,53,3205,SER_284d
SER_284d_304_54,08:47:38,08:47:38,54,304,SER_284d
SER_284d_2828_55,08:51:33,08:51:33,55,2828,SER_284d
SER_284d_402_56,08:53:55,08:53:55,56,402,SER_284d
SER_284d_759_57,08:55:40,08:55:40,57,759,SER_284d
SER_284d_1558_58,08:57:27,08:57:27,58,1558,SER_284d
SER_284d_3429_59,08:57:52,08:57:52,59,3429,SER_284d
SER_284d_3381_60,08:59:36,08:59:36,60,3381,SER_284d
SER_284d_744_61,09:13:40,09:13:40,61,744,SER_284d
SER_284d_1455_62,14:48:41,14:48:41,62,1455,SER_284d
SER_284d_1446_63,16:01:29,16:01:29,63,1446,SER_284d
SER_2858_167_0,06:53:32,06:53:32,0,167,SER_2858
SER_2858_3675_1,14:12:57,14:12:57,1,3675,SER_2858
SER_2858_2973_2,15:49:55,15:49:55,2,2973,SER_2858
SER_2858_2748_3,16:09:41,16:09:41,3,2748,SER_2858
SER_2858_588_4,17:49:12,17:49:12,4,588,SER_2858
SER_2858_1318_5,18:01:46,18:01:46,5,1318,SER_2858
SER_2858_789_6,18:04:05,18:04:05,6,789,SER_2858
SER_2858_4477_7,18:06:46,18:06:46,7,4477,SER_2858
SER_2858_2551_8,18:07:58,18:07:58,8,2551,SER_2858
SER_2858_4675_9,18:12:36,18:12:36,9,4675,SER_2858
SER_2858_3077_10,18:14:43,18:14:43,10,3077,SER_2858
SER_2858_2162_11,18:17:40,18:17:40,11,2162,SER_2858
SER_2858_1393_12,18:20:08,18:20:08,12,1393,SER_2858
SER_2858_1114_13,18:21:17,18:21:17,13,1114,SER_2858
SER_2858_4303_14,18:23:47,18:23:47,14,4303,SER_2858
SER_2858_2895_15,18:24:21,18:24:21,15,2895,SER_2858
SER_2858_5062_16,18:27:33,18:27:33,16,5062,SER_2858
SER_2858_838_17,18:30:54,18:30:54,17,838,SER_2858
SER_2858_1875_18,18:33:13,18:33:13,18,1875,SER_2858
SER_2858_994_19,18:35:12,18:35:12,19,994,SER_2858
SER_2858_1707_20,18:37:01,18:37:01,20,1707,SER_2858
SER_2858_3368_21,18:38:36,18:38:36,21,3368,SER_2858
SER_2858_4157_22,18:40:28,18:40:28,22,4157,SER_2858
SER_2858_261_23,18:41:52,18:41:52,23,261,SER_2858
SER_2858_1808_24,18:43:11,18:43:11,24,1808,SER_2858
SER_2858_4428_25,18:45:50,18:45:50,25,4428,SER_2858
SER_2858_1730_26,18:55:16,18:55:16,26,1730,SER_2858
SER_2858_827_27,18:57:59,18:57:59,27,827,SER_2858
SER_2858_4782_28,18:59:38,18:59:38,28,4782,SER_2858
SER_2858_254_29,19:00:17,19:00:17,29,254,SER_2858
SER_2858_4525_30,19:00:53,19:00:53,30,4525,SER_2858
SER_2858_4030_31,19:01:58,19:01:58,31,4030,SER_2858
SER_2858_4223_32,19:03:54,19:03:54,32,4223,SER_2858
SER_2858_1488_33,19:07:04,19:07:04,33,1488,SER_2858
SER_2858_1833_34,19:09:32,19:09:32,34,1833,SER_2858
SER_2858_3056_35,19:10:42,19:10:42,35,3056,SER_2858
SER_2858_266_36,19:12:16,19:12:16,36,266,SER_2858
SER_2858_1309_37,19:13:43,19:13:43,37,1309,SER_2858
SER_2858_134_38,19:15:04,19:15:04,38,134,SER_2858
SER_2858_3291_39,19:18:12,19:18:12,39,3291,SER_2858
SER_2858_47_40,19:23:41,19:23:41,40,47,SER_2858
SER_2858_3430_41,19:24:36,19:24:36,41,3430,SER_2858
SER_2858_1616_42,19:31:07,19:31:07,42,1616,SER_2858
SER_2858_890_43,19:35:08,19:35:08,43,890,SER_2858
SER_2858_1966_44,19:39:18,19:39:18,44,1966,SER_2858
SER_2858_1123_45,19:42:55,19:42:55,45,1123,SER_2858
SER_2858_2017_46,19:44:10,19:44:10,46,2017,SER_2858
SER_2858_3423_47,19:51:35,19:51:35,47,3423,SER_2858
SER_2858_2737_48,19:52:55,19:52:55,48,2737,SER_2858
SER_2858_3780_49,19:53:50,19:53:50,49,3780,SER_2858
SER_2858_3485_50,19:55:02,19:55:02,50,3485,SER_2858
SER_2858_4196_51,19:57:06,19:57:06,51,4196,SER_2858
SER_2858_2050_52,19:58:57,19:58:57,52,2050,SER_2858
SER_2858_4383_53,19:59:44,19:59:44,53,4383,SER_2858
SER_2858_2987_54,20:02:56,20:02:56,54,2987,SER_2858
SER_2858_4015_55,20:04:37,20:04:37,55,4015,SER_2858
SER_2858_2771_56,20:05:40,20:05:40,56,2771,SER_2858
SER_2858_721_57,20:07:24,20:07:24,57,721,SER_2858
SER_2858_695_58,20:08:22,20:08:22,58,695,SER_2858
SER_2858_2542_59,20:09:33,20:09:33,59,2542,SER_2858
SER_2858_367_60,20:16:34,20:16:34,60,367,SER_2858
SER_2858_3125_61,20:18:01,20:18:01,61,3125,SER_2858
SER_2858_2112_62,20:20:26,20:20:26,62,2112,SER_2858
SER_2858_1673_63,20:22:32,20:22:32,63,1673,SER_2858
SER_2858_4508_64,20:23:32,20:23:32,64,4508,SER_2858
SER_2858_3278_65,20:24:38,20:24:38,65,3278,SER_2858
SER_2858_3109_66,20:26:41,20:26:41,66,3109,SER_2858
SER_2858_3616_67,20:27:49,20:27:49,67,3616,SER_2858
SER_2858_2424_68,20:28:41,20:28:41,68,2424,SER_2858
SER_2858_4650_69,20:29:57,20:29:57,69,4650,SER_2858
SER_2858_3669_70,20:30:47,20:30:47,70,3669,SER_2858
SER_2858_2621_71,20:31:22,20:31:22,71,2621,SER_2858
SER_2858_770_72,20:33:43,20:33:43,72,770,SER_2858
SER_2858_4379_73,20:34:58,20:34:58,73,4379,SER_2858
SER_2858_1389_74,20:35:55,20:35:55,74,1389,SER_2858
SER_2858_3706_75,20:37:56,20:37:56,75,3706,SER_2858
SER_2858_2617_76,20:39:15,20:39:15,76,2617,SER_2858
SER_2858_545_77,20:41:41,20:41:41,77,545,SER_2858
SER_2858_4490_78,20:43:48,20:43:48,78,4490,SER_2858
SER_2858_850_79,20:45:27,20:45:27,79,850,SER_2858
SER_28da_2099_0,10:18:12,10:18:12,0,2099,SER_28da
SER_28da_799_1,10:19:52,10:19:52,1,799,SER_28da
SER_28da_1673_2,10:21:04,10:21:04,2,1673,SER_28da
SER_28da_4508_3,10:22:16,10:22:16,3,4508,SER_28da
SER_28da_3278_4,10:23:25,10:23:25,4,3278,SER_28da
SER_28da_1989_5,10:25:52,10:25:52,5,1989,SER_28da
SER_28da_2861_6,10:26:38,10:26:38,6,2861,SER_28da
SER_28da_3835_7,10:28:00,10:28:00,7,3835,SER_28da
SER_28da_1350_8,10:28:58,10:28:58,8,1350,SER_28da
SER_28da_1978_9,10:30:18,10:30:18,9,1978,SER_28da
SER_28da_3480_10,10:31:51,10:31:51,10,3480,SER_28da
SER_28da_1595_11,10:34:13,10:34:13,11,1595,SER_28da
SER_29db_5004_0,06:51:39,06:51:39,0,5004,SER_29db
SER_29db_5005_1,06:54:59,06:54:59,1,5005,SER_29db
SER_29db_1191_2,06:56:53,06:56:53,2,1191,SER_29db
SER_29db_4532_3,06:58:31,06:58:31,3,4532,SER_29db
SER_29db_1409_4,07:00:15,07:00:15,4,1409,SER_29db
SER_29db_1886_5,07:02:10,07:02:10,5,1886,SER_29db
SER_29db_430_6,07:04:03,07:04:03,6,430,SER_29db
SER_29db_3925_7,07:06:14,07:06:14,7,3925,SER_29db
SER_29db_486_8,07:08:39,07:08:39,8,486,SER_29db
SER_29db_1209_9,07:13:01,07:13:01,9,1209,SER_29db
SER_29db_1_10,07:15:17,07:15:17,10,1,SER_29db
SER_29db_2174_11,07:16:47,07:16:47,11,2174,SER_29db
SER_29db_2009_12,07:20:49,07:20:49,12,2009,SER_29db
SER_29db_528_13,07:24:17,07:24:17,13,528,SER_29db
SER_29db_4561_14,07:29:11,07:29:11,14,4561,SER_29db
SER_29db_4041_15,07:30:26,07:30:26,15,4041,SER_29db
SER_29db_4132_16,07:31:54,07:31:54,16,4132,SER_29db
SER_29db_894_17,07:33:44,07:33:44,17,894,SER_29db
SER_29db_3688_18,07:35:16,07:35:16,18,3688,SER_29db
SER_29db_3778_19,07:37:10,07:37:10,19,3778,SER_29db
SER_29db_4002_20,07:38:44,07:38:44,20,4002,SER_29db
SER_29db_4437_21,07:39:12,07:39:12,21,4437,SER_29db
SER_29db_521_22,07:40:48,07:40:48,22,521,SER_29db
SER_29db_3607_23,07:41:45,07:41:45,23,3607,SER_29db
SER_29db_4487_24,07:43:12,07:43:12,24,4487,SER_29db
SER_29db_4697_25,07:44:06,07:44:06,25,4697,SER_29db
SER_29db_618_26,07:45:10,07:45:10,26,618,SER_29db
SER_29db_2630_27,07:46:19,07:46:19,27,2630,SER_29db
SER_29db_2092_28,07:47:57,07:47:57,28,2092,SER_29db
SER_29db_4599_29,07:48:59,07:48:59,29,4599,SER_29db
SER_29db_379_30,07:50:06,07:50:06,30,379,SER_29db
SER_29db_576_31,07:51:23,07:51:23,31,576,SER_29db
SER_29db_2290_32,07:52:19,07:52:19,32,2290,SER_29db
SER_29db_2177_33,07:53:12,07:53:12,33,2177,SER_29db
SER_29db_437_34,07:55:06,07:55:06,34,437,SER_29db
SER_29db_764_35,08:07:56,08:07:56,35,764,SER_29db
SER_29db_2021_36,08:08:39,08:08:39,36,2021,SER_29db
SER_29db_3818_37,08:09:59,08:09:59,37,3818,SER_29db
SER_29db_3556_38,08:14:20,08:14:20,38,3556,SER_29db
SER_29db_192_39,08:16:24,08:16:24,39,192,SER_29db
SER_29db_3113_40,08:17:11,08:17:11,40,3113,SER_29db
SER_29db_2061_41,08:18:10,08:18:10,41,2061,SER_29db
SER_29db_932_42,08:19:51,08:19:51,42,932,SER_29db
SER_29db_2441_43,08:21:00,08:21:00,43,2441,SER_29db
SER_29db_324_44,08:22:10,08:22:10,44,324,SER_29db
SER_29db_330_45,08:24:24,08:24:24,45,330,SER_29db
SER_29db_4163_46,08:27:44,08:27:44,46,4163,SER_29db
SER_29db_2217_47,08:29:37,08:29:37,47,2217,SER_29db
SER_29db_1677_48,08:31:12,08:31:12,48,1677,SER_29db
SER_29db_2548_49,08:33:39,08:33:39,49,2548,SER_29db
SER_29db_2698_50,08:34:57,08:34:57,50,2698,SER_29db
SER_29db_4062_51,08:36:36,08:36:36,51,4062,SER_29db
SER_29db_4284_52,08:37:55,08:37:55,52,4284,SER_29db
SER_29db_4065_53,08:39:18,08:39:18,53,4065,SER_29db
SER_29db_596_54,08:41:03,08:41:03,54,596,SER_29db
SER_29db_1684_55,08:42:47,08:42:47,55,1684,SER_29db
SER_29db_2255_56,08:44:12,08:44:12,56,2255,SER_29db
SER_29db_1242_57,08:45:55,08:45:55,57,1242,SER_29db
SER_29db_1248_58,08:48:58,08:48:58,58,1248,SER_29db
SER_29db_3036_59,18:24:55,18:24:55,59,3036,SER_29db
SER_29db_1885_60,18:25:57,18:25:57,60,1885,SER_29db
SER_29db_1704_61,18:41:01,18:41:01,61,1704,SER_29db
SER_29db_3809_62,20:58:42,20:58:42,62,3809,SER_29db
SER_2a81_3276_0,07:45:01,07:45:01,0,3276,SER_2a81
SER_2a81_511_1,07:45:49,07:45:49,1,511,SER_2a81
SER_2a81_4710_2,07:47:01,07:47:01,2,4710,SER_2a81
SER_2a81_1021_3,07:49:32,07:49:32,3,1021,SER_2a81
SER_2a81_3476_4,07:50:28,07:50:28,4,3476,SER_2a81
SER_2a81_2637_5,07:51:49,07:51:49,5,2637,SER_2a81
SER_2a81_453_6,07:52:57,07:52:57,6,453,SER_2a81
SER_2a81_4202_7,07:54:49,07:54:49,7,4202,SER_2a81
SER_2a81_1272_8,07:56:13,07:56:13,8,1272,SER_2a81
SER_2a81_3548_9,07:58:13,07:58:13,9,3548,SER_2a81
SER_2a81_455_10,07:59:30,07:59:30,10,455,SER_2a81
SER_2a81_77_11,08:01:20,08:01:20,11,77,SER_2a81
SER_2a81_452_12,08:03:50,08:03:50,12,452,SER_2a81
SER_2a81_1264_13,08:34:07,08:34:07,13,1264,SER_2a81
SER_2a81_2401_14,08:36:34,08:36:34,14,2401,SER_2a81
SER_2a81_3416_15,08:39:30,08:39:30,15,3416,SER_2a81
SER_2a81_2979_16,08:42:11,08:42:11,16,2979,SER_2a81
SER_2a81_2828_17,08:43:12,08:43:12,17,2828,SER_2a81
SER_2a81_402_18,08:48:42,08:48:42,18,402,SER_2a81
SER_2a81_759_19,08:50:03,08:50:03,19,759,SER_2a81
SER_2a81_1558_20,08:51:29,08:51:29,20,1558,SER_2a81
SER_2a81_3381_21,08:54:39,08:54:39,21,3381,SER_2a81
SER_2a81_161_22,08:56:08,08:56:08,22,161,SER_2a81
SER_2a81_2035_23,08:58:04,08:58:04,23,2035,SER_2a81
SER_2a81_4454_24,09:06:55,09:06:55,24,4454,SER_2a81
SER_2aba_1419_0,07:32:03,07:32:03,0,1419,SER_2aba
SER_2aba_1025_1,09:05:39,09:05:39,1,1025,SER_2aba
SER_2aba_681_2,15:47:27,15:47:27,2,681,SER_2aba
SER_2aba_1825_3,17:47:57,17:47:57,3,1825,SER_2aba
SER_2aba_2384_4,18:34:08,18:34:08,4,2384,SER_2aba
SER_2aba_1623_5,18:38:48,18:38:48,5,1623,SER_2aba
SER_2aba_2634_6,18:40:09,18:40:09,6,2634,SER_2aba
SER_2aba_1834_7,18:41:24,18:41:24,7,1834,SER_2aba
SER_2aba_3234_8,18:42:02,18:42:02,8,3234,SER_2aba
SER_2aba_1086_9,18:43:25,18:43:25,9,1086,SER_2aba
SER_2aba_4350_10,18:45:51,18:45:51,10,4350,SER_2aba
SER_2aba_2207_11,18:47:43,18:47:43,11,2207,SER_2aba
SER_2aba_1200_12,18:49:06,18:49:06,12,1200,SER_2aba
SER_2aba_4795_13,18:49:45,18:49:45,13,4795,SER_2aba
SER_2aba_3271_14,18:52:13,18:52:13,14,3271,SER_2aba
SER_2aba_1214_15,18:54:14,18:54:14,15,1214,SER_2aba
SER_2aba_2245_16,18:55:02,18:55:02,16,2245,SER_2aba
SER_2aba_2034_17,18:56:26,18:56:26,17,2034,SER_2aba
SER_2aba_3255_18,18:57:33,18:57:33,18,3255,SER_2aba
SER_2aba_1330_19,18:59:35,18:59:35,19,1330,SER_2aba
SER_2aba_2283_20,19:02:11,19:02:11,20,2283,SER_2aba
SER_2aba_3651_21,19:03:42,19:03:42,21,3651,SER_2aba
SER_2aba_1614_22,19:04:36,19:04:36,22,1614,SER_2aba
SER_2aba_3203_23,19:06:24,19:06:24,23,3203,SER_2aba
SER_2aba_2036_24,19:07:30,19:07:30,24,2036,SER_2aba
SER_2aba_3558_25,19:09:21,19:09:21,25,3558,SER_2aba
SER_2aba_2042_26,19:10:34,19:10:34,26,2042,SER_2aba
SER_2aba_578_27,19:11:21,19:11:21,27,578,SER_2aba
SER_2aba_944_28,19:12:41,19:12:41,28,944,SER_2aba
SER_2aba_4316_29,19:14:39,19:14:39,29,4316,SER_2aba
SER_2aba_4762_30,19:17:56,19:17:56,30,4762,SER_2aba
SER_2aba_4708_31,19:18:45,19:18:45,31,4708,SER_2aba
SER_2aba_4769_32,19:19:34,19:19:34,32,4769,SER_2aba
SER_2aba_2282_33,19:22:21,19:22:21,33,2282,SER_2aba
SER_2aba_3079_34,19:26:21,19:26:21,34,3079,SER_2aba
SER_2aba_11_35,19:27:20,19:27:20,35,11,SER_2aba
SER_2aba_1323_36,19:28:59,19:28:59,36,1323,SER_2aba
SER_2aba_501_37,19:30:59,19:30:59,37,501,SER_2aba
SER_2aba_1153_38,19:33:04,19:33:04,38,1153,SER_2aba
SER_2aba_45_39,19:34:32,19:34:32,39,45,SER_2aba
SER_2aba_3284_40,19:36:23,19:36:23,40,3284,SER_2aba
SER_2aba_3120_41,19:39:15,19:39:15,41,3120,SER_2aba
SER_2aba_1266_42,19:41:04,19:41:04,42,1266,SER_2aba
SER_2aba_3122_43,19:42:08,19:42:08,43,3122,SER_2aba
SER_2aba_2074_44,19:43:14,19:43:14,44,2074,SER_2aba
SER_2aba_4330_45,19:44:50,19:44:50,45,4330,SER_2aba
SER_2aba_1767_46,19:45:55,19:45:55,46,1767,SER_2aba
SER_2aba_598_47,19:48:05,19:48:05,47,598,SER_2aba
SER_2aba_3763_48,19:49:26,19:49:26,48,3763,SER_2aba
SER_2aba_3261_49,19:50:17,19:50:17,49,3261,SER_2aba
SER_2aba_4942_50,19:51:38,19:51:38,50,4942,SER_2aba
SER_2ac8_3882_0,07:00:03,07:00:03,0,3882,SER_2ac8
SER_2ac8_4143_1,07:03:38,07:03:38,1,4143,SER_2ac8
SER_2ac8_4571_2,07:06:27,07:06:27,2,4571,SER_2ac8
SER_2ac8_4648_3,07:09:09,07:09:09,3,4648,SER_2ac8
SER_2ac8_3490_4,07:14:44,07:14:44,4,3490,SER_2ac8
SER_2ac8_715_5,07:16:01,07:16:01,5,715,SER_2ac8
SER_2ac8_2826_6,07:16:28,07:16:28,6,2826,SER_2ac8
SER_2ac8_3845_7,07:17:45,07:17:45,7,3845,SER_2ac8
SER_2ac8_1945_8,07:19:23,07:19:23,8,1945,SER_2ac8
SER_2ac8_4634_9,07:20:26,07:20:26,9,4634,SER_2ac8
SER_2ac8_2049_10,07:21:11,07:21:11,10,2049,SER_2ac8
SER_2ac8_4643_11,07:22:03,07:22:03,11,4643,SER_2ac8
SER_2ac8_138_12,07:24:25,07:24:25,12,138,SER_2ac8
SER_2ac8_1733_13,07:25:05,07:25:05,13,1733,SER_2ac8
SER_2ac8_4409_14,07:25:31,07:25:31,14,4409,SER_2ac8
SER_2ac8_4644_15,07:31:15,07:31:15,15,4644,SER_2ac8
SER_2ac8_5048_16,07:34:15,07:34:15,16,5048,SER_2ac8
SER_2ac8_5059_17,07:36:09,07:36:09,17,5059,SER_2ac8
SER_2ac8_5057_18,07:36:59,07:36:59,18,5057,SER_2ac8
SER_2ac8_5055_19,07:39:05,07:39:05,19,5055,SER_2ac8
SER_2ac8_5049_20,07:41:03,07:41:03,20,5049,SER_2ac8
SER_2ac8_5053_21,07:41:53,07:41:53,21,5053,SER_2ac8
SER_2ac8_3175_22,07:45:44,07:45:44,22,3175,SER_2ac8
SER_2ac8_1111_23,07:46:34,07:46:34,23,1111,SER_2ac8
SER_2ac8_1615_24,07:48:10,07:48:10,24,1615,SER_2ac8
SER_2ac8_889_25,07:50:19,07:50:19,25,889,SER_2ac8
SER_2ac8_1042_26,07:51:44,07:51:44,26,1042,SER_2ac8
SER_2ac8_575_27,07:53:42,07:53:42,27,575,SER_2ac8
SER_2ac8_532_28,07:55:57,07:55:57,28,532,SER_2ac8
SER_2ac8_3196_29,07:57:54,07:57:54,29,3196,SER_2ac8
SER_2ac8_2747_30,08:01:04,08:01:04,30,2747,SER_2ac8
SER_2ac8_2523_31,08:03:48,08:03:48,31,2523,SER_2ac8
SER_2ac8_3138_32,17:22:16,17:22:16,32,3138,SER_2ac8
SER_2c62_1944_0,06:58:48,06:58:48,0,1944,SER_2c62
SER_2c62_553_1,07:02:50,07:02:50,1,553,SER_2c62
SER_2c62_4318_2,07:03:47,07:03:47,2,4318,SER_2c62
SER_2c62_2960_3,07:06:06,07:06:06,3,2960,SER_2c62
SER_2c62_3779_4,07:07:12,07:07:12,4,3779,SER_2c62
SER_2c62_4178_5,07:11:50,07:11:50,5,4178,SER_2c62
SER_2c62_2126_6,07:14:07,07:14:07,6,2126,SER_2c62
SER_2c62_2077_7,07:16:55,07:16:55,7,2077,SER_2c62
SER_2c62_2357_8,07:17:47,07:17:47,8,2357,SER_2c62
SER_2c62_672_9,07:21:36,07:21:36,9,672,SER_2c62
SER_2c62_716_10,07:24:00,07:24:00,10,716,SER_2c62
SER_2c62_2083_11,07:25:22,07:25:22,11,2083,SER_2c62
SER_2c62_4280_12,07:26:17,07:26:17,12,4280,SER_2c62
SER_2c62_4060_13,07:26:58,07:26:58,13,4060,SER_2c62
SER_2c62_4154_14,07:31:15,07:31:15,14,4154,SER_2c62
SER_2c62_2544_15,07:32:43,07:32:43,15,2544,SER_2c62
SER_2c62_3794_16,07:34:09,07:34:09,16,3794,SER_2c62
SER_2c62_2817_17,07:35:09,07:35:09,17,2817,SER_2c62
SER_2c62_3275_18,07:36:32,07:36:32,18,3275,SER_2c62
SER_2c62_1679_19,07:38:30,07:38:30,19,1679,SER_2c62
SER_2c62_3180_20,07:40:13,07:40:13,20,3180,SER_2c62
SER_2c62_5109_21,07:41:15,07:41:15,21,5109,SER_2c62
SER_2c62_171_22,07:41:27,07:41:27,22,171,SER_2c62
SER_2c62_3699_23,07:42:25,07:42:25,23,3699,SER_2c62
SER_2c62_49_24,07:43:32,07:43:32,24,49,SER_2c62
SER_2c62_2363_25,07:48:44,07:48:44,25,2363,SER_2c62
SER_2c62_2335_26,07:49:18,07:49:18,26,2335,SER_2c62
SER_2c62_4268_27,07:50:39,07:50:39,27,4268,SER_2c62
SER_2c62_3346_28,07:52:31,07:52:31,28,3346,SER_2c62
SER_2c62_3355_29,07:54:29,07:54:29,29,3355,SER_2c62
SER_2c62_3444_30,07:55:51,07:55:51,30,3444,SER_2c62
SER_2c62_4405_31,07:57:05,07:57:05,31,4405,SER_2c62
SER_2c62_32_32,07:58:27,07:58:27,32,32,SER_2c62
SER_2c62_1716_33,08:05:07,08:05:07,33,1716,SER_2c62
SER_2c62_401_34,08:10:18,08:10:18,34,401,SER_2c62
SER_2c62_2894_35,08:13:33,08:13:33,35,2894,SER_2c62
SER_2c62_2904_36,08:14:30,08:14:30,36,2904,SER_2c62
SER_2c62_1151_37,08:17:16,08:17:16,37,1151,SER_2c62
SER_2c7d_3449_0,13:03:21,13:03:21,0,3449,SER_2c7d
SER_2c7d_4345_1,17:45:36,17:45:36,1,4345,SER_2c7d
SER_2c7d_3758_3,18:16:06,18:16:06,3,3758,SER_2c7d
SER_2c7d_4588_4,18:19:44,18:19:44,4,4588,SER_2c7d
SER_2c7d_842_5,18:20:53,18:20:53,5,842,SER_2c7d
SER_2c7d_840_6,18:25:53,18:25:53,6,840,SER_2c7d
SER_2c7d_970_7,18:28:24,18:28:24,7,970,SER_2c7d
SER_2c7d_723_8,18:29:47,18:29:47,8,723,SER_2c7d
SER_2c7d_1710_9,18:32:06,18:32:06,9,1710,SER_2c7d
SER_2c7d_3666_10,18:34:17,18:34:17,10,3666,SER_2c7d
SER_2c7d_912_11,18:35:23,18:35:23,11,912,SER_2c7d
SER_2c7d_1055_12,18:36:30,18:36:30,12,1055,SER_2c7d
SER_2c7d_1415_13,18:37:37,18:37:37,13,1415,SER_2c7d
SER_2c7d_2267_14,18:40:28,18:40:28,14,2267,SER_2c7d
SER_2c7d_4556_15,18:43:20,18:43:20,15,4556,SER_2c7d
SER_2c7d_1207_16,18:45:47,18:45:47,16,1207,SER_2c7d
SER_2c7d_1828_17,18:48:10,18:48:10,17,1828,SER_2c7d
SER_2c7d_3615_18,18:49:58,18:49:58,18,3615,SER_2c7d
SER_2c7d_2224_19,18:50:47,18:50:47,19,2224,SER_2c7d
SER_2c7d_1322_20,18:51:33,18:51:33,20,1322,SER_2c7d
SER_2c7d_4659_21,18:56:17,18:56:17,21,4659,SER_2c7d
SER_2c7d_4671_22,18:57:33,18:57:33,22,4671,SER_2c7d
SER_2c7d_903_23,18:58:48,18:58:48,23,903,SER_2c7d
SER_2c7d_2437_24,18:59:26,18:59:26,24,2437,SER_2c7d
SER_2c7d_2097_25,19:00:38,19:00:38,25,2097,SER_2c7d
SER_2c7d_1151_26,19:02:58,19:02:58,26,1151,SER_2c7d
SER_2dfd_906_0,18:27:28,18:27:28,0,906,SER_2dfd
SER_2dfd_309_1,18:29:00,18:29:00,1,309,SER_2dfd
SER_2dfd_3273_2,18:30:50,18:30:50,2,3273,SER_2dfd
SER_2dfd_1150_3,18:31:44,18:31:44,3,1150,SER_2dfd
SER_2dfd_2475_4,18:33:14,18:33:14,4,2475,SER_2dfd
SER_2dfd_2107_5,18:34:02,18:34:02,5,2107,SER_2dfd
SER_2dfd_1678_6,18:35:52,18:35:52,6,1678,SER_2dfd
SER_2dfd_3432_7,18:37:05,18:37:05,7,3432,SER_2dfd
SER_2dfd_3213_8,18:38:18,18:38:18,8,3213,SER_2dfd
SER_2dfd_1208_9,18:39:47,18:39:47,9,1208,SER_2dfd
SER_2dfd_3652_10,18:43:28,18:43:28,10,3652,SER_2dfd
SER_2e7d_2659_0,06:40:00,06:40:00,0,2659,SER_2e7d
SER_2e7d_2449_1,06:44:10,06:44:10,1,2449,SER_2e7d
SER_2e7d_3588_2,06:44:45,06:44:45,2,3588,SER_2e7d
SER_2e7d_961_3,06:47:22,06:47:22,3,961,SER_2e7d
